"amount_deviation","bank_name","bin","card_subtype","card_type","case_address","client_hour","count_digit_in_login","day_of_week","last_domain_zone","phone_2","status"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","2","6","com","20","false"
"-3","PBS INTERNATIONAL A/S","457190","classic","VISA card","mixed","09","2","6","com","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","0","6","com","47","false"
"3","TELLER A/S","517011","standard","MasterCard","mixed","09","2","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457115","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457168","classic","VISA card","mixed","09","2","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457122","classic","VISA card","mixed","09","0","6","dk","undefined","false"
"3","CARTASI S.P.A.","402041","classic","VISA card","mixed","09","0","6","it","47","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","1","6","com","77","false"
"3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","09","2","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457122","classic","VISA card","mixed","09","0","6","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457122","classic","VISA card","mixed","09","1","6","dk","undefined","false"
"3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457197","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","2","6","com","71","false"
"3","PBS INTERNATIONAL A/S","457113","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457198","classic","VISA card","mixed","09","0","6","dk","undefined","true"
"3","CARTASI S.P.A.","525500","standard","MasterCard","mixed","09","2","6","com","27","false"
"3","SYDBANK A/S","517021","standard","MasterCard","mixed","09","0","6","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457143","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","2","6","com","49","false"
"3","CAISSE NATIONALE DES CAISSES D'EPARGNE (CNCE)","497804","classic","VISA card","lowercase","09","1","6","fr","38","false"
"3","UNIONE DI BANCHE ITALIANE S.C.P.A","531170","standard","MasterCard","mixed","09","1","6","com","80","false"
"3","undefined","534413","standard","MasterCard","mixed","09","0","6","it","88","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","4","6","com","48","false"
"3","PBS INTERNATIONAL A/S","457122","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457122","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457106","classic","VISA card","mixed","09","0","6","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457120","classic","VISA card","mixed","09","1","6","com","undefined","false"
"3","TELLER A/S","517014","standard","MasterCard","mixed","09","0","6","com","undefined","false"
"3","TELLER A/S","549774","standard","MasterCard","mixed","09","0","6","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457160","classic","VISA card","mixed","09","8","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457193","classic","VISA card","lowercase","09","0","6","com","undefined","false"
"3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","lowercase","09","3","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457168","classic","VISA card","lowercase","09","4","6","com","undefined","true"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","2","6","com","24","false"
"3","NORDEA BANK DANMARK A/S","557892","standard","MasterCard","mixed","09","0","6","dk","undefined","false"
"3","SYDBANK A/S","517021","standard","MasterCard","mixed","09","0","6","com","undefined","false"
"3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","09","0","6","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457123","classic","VISA card","mixed","09","2","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457150","classic","VISA card","mixed","09","2","6","com","undefined","true"
"3","PBS INTERNATIONAL A/S","457144","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457147","classic","VISA card","mixed","09","0","6","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457177","classic","VISA card","mixed","09","4","6","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457105","classic","VISA card","lowercase","09","0","6","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457153","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457148","classic","VISA card","mixed","09","0","6","dk","undefined","false"
"3","DANSKE BANK A/S","547132","standard","MasterCard","mixed","09","0","6","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457146","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457122","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457193","classic","VISA card","lowercase","09","2","6","com","undefined","false"
"3","NORDEA BANK DANMARK A/S","557892","standard","MasterCard","mixed","09","0","6","com","undefined","false"
"3","SEB KORT DANMARK","550028","standard","MasterCard","mixed","09","0","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457106","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457193","classic","VISA card","mixed","09","1","6","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457131","classic","VISA card","mixed","09","0","6","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457123","classic","VISA card","mixed","09","0","6","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457162","classic","VISA card","mixed","09","0","6","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457153","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","DEUTSCHE BANK S.P.A.","542532","standard","MasterCard","mixed","09","0","6","it","40","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","10","1","6","com","51","false"
"3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457123","classic","VISA card","mixed","09","0","6","dk","undefined","false"
"3","ENTERCARD NORGE, A.S.","524882","standard","MasterCard","mixed","09","0","6","com","undefined","false"
"3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","lowercase","09","4","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457185","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","0","6","com","89","false"
"3","JYSKE BANK","405245","classic","VISA card","mixed","09","2","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457143","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","AGOS DUCATO S.P.A.","543251","standard","MasterCard","mixed","09","1","6","it","34","false"
"3","DANSKE BANK A/S","547132","standard","MasterCard","mixed","09","2","6","dk","undefined","false"
"3","TELLER A/S","517033","standard","MasterCard","mixed","09","4","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457190","classic","VISA card","lowercase","09","0","6","dk","undefined","false"
"3","PBS INTERNATIONAL A/S","457136","classic","VISA card","mixed","09","0","6","com","undefined","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","lowercase","09","0","6","com","40","false"
"3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","09","0","6","com","29","true"
"3","PBS INTERNATIONAL A/S","457115","classic","VISA card","mixed","09","0","6","com","undefined","false"
"-3","undefined","535476","mastercard-debit","MasterCard","mixed","09","0","6","com","80","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","2","6","com","46","false"
"3","PBS INTERNATIONAL A/S","457157","classic","VISA card","mixed","09","0","6","dk","undefined","false"
"3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","09","3","6","com","undefined","false"
"3","POSTE ITALIANE","533317","standard","MasterCard","mixed","09","2","6","com","51","false"
"3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","09","6","6","com","undefined","false"
"3","undefined","535476","mastercard-debit","MasterCard","mixed","09","4","6","com","24","false"
"3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","09","0","6","com","undefined","false"
"3","PBS INTERNATIONAL A/S","457121","classic","VISA card","mixed","09","0","6","dk","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","10","0","6","com","27","false"
"-3","PBS INTERNATIONAL A/S","457124","classic","VISA card","mixed","10","0","6","dk","undefined","false"
"-3","PBS INTERNATIONAL A/S","457135","classic","VISA card","mixed","11","0","6","com","undefined","false"
"-3","TELLER A/S","549774","standard","MasterCard","mixed","11","4","6","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457196","classic","VISA card","mixed","11","0","6","dk","undefined","false"
"-3","PBS INTERNATIONAL A/S","457125","classic","VISA card","mixed","11","0","6","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457143","classic","VISA card","mixed","11","2","6","dk","undefined","false"
"-3","undefined","535476","mastercard-debit","MasterCard","mixed","11","2","6","com","27","false"
"-3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","12","0","6","com","undefined","false"
"-3","BANCO POPOLARE SOCIETA COOPERATIVA","540058","standard","MasterCard","mixed","12","0","6","com","48","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","12","2","6","com","49","false"
"-3","PBS INTERNATIONAL A/S","457190","classic","VISA card","mixed","12","0","6","com","undefined","false"
"-3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","12","1","6","dk","undefined","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","12","0","6","it","39","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","uppercase","12","4","6","com","27","false"
"-3","TELLER A/S","517014","standard","MasterCard","mixed","12","0","6","com","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","12","0","6","com","20","false"
"-3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","13","0","6","dk","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","13","3","6","com","66","false"
"-3","ICCREA BANCA S.P.A. - ISTITUTO CENTRALE DEL CREDITO COOPERAT","456542","classic","VISA card","mixed","13","4","6","com","29","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","13","4","6","com","45","false"
"-3","NORDEA BANK DANMARK A/S","402620","classic","VISA card","mixed","13","0","6","bg","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","0","6","com","71","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","14","0","6","com","27","false"
"-3","PBS INTERNATIONAL A/S","457143","classic","VISA card","lowercase","14","0","6","com","undefined","false"
"-3","MASTERCARD FRANCE S.A.S.","513277","standard","MasterCard","lowercase","14","2","6","fr","54","false"
"-3","INTESA SANPAOLO S.P.A.","539832","standard","MasterCard","mixed","14","2","6","com","46","false"
"-3","PBS INTERNATIONAL A/S","457115","classic","VISA card","mixed","14","0","6","dk","undefined","false"
"-3","POSTE ITALIANE S.P.A. (BANCO POSTA)","402360","classic","VISA card","mixed","14","0","6","it","20","false"
"-3","BANCA DI SASSARI S.P.A.","411786","classic","VISA card","mixed","14","2","6","com","35","false"
"-3","INTESA SANPAOLO S.P.A.","534207","standard","MasterCard","mixed","14","3","6","com","24","false"
"-3","KEY CLIENT CARDS AND SOLUTIONS S.P.A.","540608","standard","MasterCard","mixed","14","0","6","com","88","false"
"-3","PBS INTERNATIONAL A/S","457115","classic","VISA card","mixed","15","0","6","com","undefined","false"
"-3","undefined","516499","standard","MasterCard","mixed","15","2","6","com","38","false"
"-3","INTESA SANPAOLO S.P.A.","534207","standard","MasterCard","mixed","15","2","6","com","27","false"
"-3","INTESA SANPAOLO S.P.A.","553389","standard","MasterCard","mixed","15","4","6","com","48","false"
"-3","TELLER A/S","517006","standard","MasterCard","mixed","15","0","6","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","457177","classic","VISA card","mixed","15","0","6","com","undefined","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","15","2","6","com","51","false"
"-3","DANSKE BANK A/S","557384","mastercard-debit","MasterCard","mixed","15","0","6","com","undefined","false"
"-3","PBS INTERNATIONAL A/S","406438","classic","VISA card","mixed","15","0","6","dk","undefined","false"
"-3","BANCA CARIGE S.P.A.","489452","classic","VISA card","mixed","16","2","6","com","38","false"
"-3","POSTE ITALIANE","533317","standard","MasterCard","mixed","16","2","6","com","77","false"
